post_id,influencer_id,platform,date,url,caption,reach,likes,comments
749,84,Instagram,2025-06-28,http://instagram.com/post/749,Check out MuscleBlaze BCAA! #ad,266364,6711,876
750,84,Instagram,2025-06-15,http://instagram.com/post/750,Check out Gritzo Peanut Butter! #ad,303593,20336,3295
751,84,Instagram,2025-02-28,http://instagram.com/post/751,Check out MuscleBlaze Mass Gainer! #ad,315364,6904,421
752,84,Instagram,2025-03-05,http://instagram.com/post/752,Check out HKVitals Probiotics! #ad,207132,12651,2361
753,84,Instagram,2025-04-18,http://instagram.com/post/753,Check out HKVitals Omega 3! #ad,300856,12531,658
754,84,Instagram,2025-06-09,http://instagram.com/post/754,Check out MuscleBlaze BCAA! #ad,196325,10997,654
755,85,Facebook,2025-06-14,http://facebook.com/posts/755,Check out MuscleBlaze Mass Gainer! #ad,75287,1905,320
756,85,Facebook,2025-03-29,http://facebook.com/posts/756,Check out Gritzo Oats! #ad,52050,3452,370
757,85,Facebook,2025-07-08,http://facebook.com/posts/757,Check out Gritzo Oats! #ad,58968,2752,193
758,85,Facebook,2025-04-15,http://facebook.com/posts/758,Check out Gritzo Peanut Butter! #ad,76441,2079,315
759,85,Facebook,2025-07-26,http://facebook.com/posts/759,Check out Gritzo Chia Seeds! #ad,55343,3734,496
760,86,Instagram,2025-02-22,http://instagram.com/post/760,Check out MuscleBlaze Protein Powder! #ad,26772,1062,140
761,86,Instagram,2025-02-15,http://instagram.com/post/761,Check out HKVitals Multivitamins! #ad,29474,1921,195
762,86,Instagram,2025-04-19,http://instagram.com/post/762,Check out Gritzo Chia Seeds! #ad,20149,588,83
763,86,Instagram,2025-03-19,http://instagram.com/post/763,Check out MuscleBlaze Protein Powder! #ad,20748,1244,221
764,86,Instagram,2025-07-13,http://instagram.com/post/764,Check out Gritzo Peanut Butter! #ad,27879,659,99
765,86,Instagram,2025-03-19,http://instagram.com/post/765,Check out MuscleBlaze Protein Powder! #ad,29125,1291,128
766,86,Instagram,2025-02-23,http://instagram.com/post/766,Check out Gritzo Chia Seeds! #ad,21566,738,44
767,87,Twitter,2025-04-01,http://twitter.com/status/767,Check out HKVitals Omega 3! #ad,44688,2367,364
768,87,Twitter,2025-02-28,http://twitter.com/status/768,Check out Gritzo Chia Seeds! #ad,45768,1639,187
769,87,Twitter,2025-01-30,http://twitter.com/status/769,Check out HKVitals Multivitamins! #ad,58357,3245,474
770,87,Twitter,2025-03-24,http://twitter.com/status/770,Check out HKVitals Multivitamins! #ad,55186,2018,246
771,87,Twitter,2025-04-26,http://twitter.com/status/771,Check out HKVitals Omega 3! #ad,49429,1257,184
772,87,Twitter,2025-02-14,http://twitter.com/status/772,Check out HKVitals Multivitamins! #ad,61515,1834,293
773,87,Twitter,2025-05-31,http://twitter.com/status/773,Check out MuscleBlaze BCAA! #ad,37127,777,97
774,87,Twitter,2025-02-04,http://twitter.com/status/774,Check out Gritzo Chia Seeds! #ad,46983,2325,432
775,88,Facebook,2025-05-15,http://facebook.com/posts/775,Check out Gritzo Peanut Butter! #ad,38561,1057,115
776,88,Facebook,2025-07-21,http://facebook.com/posts/776,Check out Gritzo Chia Seeds! #ad,42867,1144,143
777,88,Facebook,2025-02-16,http://facebook.com/posts/777,Check out HKVitals Omega 3! #ad,35347,1878,332
778,88,Facebook,2025-07-05,http://facebook.com/posts/778,Check out Gritzo Chia Seeds! #ad,28224,1290,150
779,88,Facebook,2025-03-05,http://facebook.com/posts/779,Check out Gritzo Chia Seeds! #ad,38678,2645,424
780,88,Facebook,2025-05-03,http://facebook.com/posts/780,Check out HKVitals Multivitamins! #ad,29346,1302,77
781,88,Facebook,2025-04-11,http://facebook.com/posts/781,Check out MuscleBlaze Protein Powder! #ad,38872,1784,300
782,88,Facebook,2025-04-14,http://facebook.com/posts/782,Check out HKVitals Omega 3! #ad,43383,954,140
783,88,Facebook,2025-02-18,http://facebook.com/posts/783,Check out Gritzo Chia Seeds! #ad,38131,1284,207
784,89,Facebook,2025-04-12,http://facebook.com/posts/784,Check out Gritzo Peanut Butter! #ad,47558,2504,439
785,89,Facebook,2025-05-09,http://facebook.com/posts/785,Check out HKVitals Omega 3! #ad,66413,2068,229
786,89,Facebook,2025-07-07,http://facebook.com/posts/786,Check out HKVitals Omega 3! #ad,60825,3914,199
787,89,Facebook,2025-07-19,http://facebook.com/posts/787,Check out MuscleBlaze Mass Gainer! #ad,41359,986,144
788,89,Facebook,2025-03-11,http://facebook.com/posts/788,Check out MuscleBlaze Protein Powder! #ad,41103,2059,355
789,89,Facebook,2025-06-06,http://facebook.com/posts/789,Check out MuscleBlaze Mass Gainer! #ad,61400,3439,420
790,89,Facebook,2025-05-02,http://facebook.com/posts/790,Check out HKVitals Multivitamins! #ad,54558,2856,318
791,90,Instagram,2025-02-06,http://instagram.com/post/791,Check out MuscleBlaze BCAA! #ad,139040,3717,471
792,90,Instagram,2025-07-21,http://instagram.com/post/792,Check out Gritzo Oats! #ad,96638,3180,244
793,90,Instagram,2025-04-18,http://instagram.com/post/793,Check out Gritzo Chia Seeds! #ad,142619,9116,1451
794,90,Instagram,2025-07-08,http://instagram.com/post/794,Check out HKVitals Multivitamins! #ad,109339,5502,664
795,90,Instagram,2025-05-03,http://instagram.com/post/795,Check out MuscleBlaze Protein Powder! #ad,157854,7899,1336
796,90,Instagram,2025-07-07,http://instagram.com/post/796,Check out MuscleBlaze BCAA! #ad,144360,4796,760
797,90,Instagram,2025-04-06,http://instagram.com/post/797,Check out HKVitals Probiotics! #ad,138902,4374,471
798,90,Instagram,2025-02-19,http://instagram.com/post/798,Check out MuscleBlaze Protein Powder! #ad,133536,8742,1334
799,91,Instagram,2025-05-27,http://instagram.com/post/799,Check out MuscleBlaze Protein Powder! #ad,140250,7115,397
800,91,Instagram,2025-06-30,http://instagram.com/post/800,Check out Gritzo Chia Seeds! #ad,163861,4040,601
801,91,Instagram,2025-07-23,http://instagram.com/post/801,Check out Gritzo Chia Seeds! #ad,170276,11042,1835
802,91,Instagram,2025-06-04,http://instagram.com/post/802,Check out HKVitals Probiotics! #ad,135538,8639,1335
803,91,Instagram,2025-04-22,http://instagram.com/post/803,Check out MuscleBlaze Mass Gainer! #ad,167035,6524,902
804,91,Instagram,2025-06-22,http://instagram.com/post/804,Check out Gritzo Chia Seeds! #ad,107961,2881,350
805,91,Instagram,2025-03-15,http://instagram.com/post/805,Check out MuscleBlaze Mass Gainer! #ad,150703,7111,630
806,92,Instagram,2025-06-16,http://instagram.com/post/806,Check out Gritzo Oats! #ad,37032,958,48
807,92,Instagram,2025-06-05,http://instagram.com/post/807,Check out MuscleBlaze BCAA! #ad,41835,1691,111
808,92,Instagram,2025-04-22,http://instagram.com/post/808,Check out Gritzo Chia Seeds! #ad,30147,1891,214
809,92,Instagram,2025-04-10,http://instagram.com/post/809,Check out Gritzo Peanut Butter! #ad,45816,1826,147
810,92,Instagram,2025-05-16,http://instagram.com/post/810,Check out Gritzo Peanut Butter! #ad,28557,1369,167
811,93,Instagram,2025-05-21,http://instagram.com/post/811,Check out HKVitals Probiotics! #ad,20579,553,99
812,93,Instagram,2025-02-21,http://instagram.com/post/812,Check out Gritzo Oats! #ad,21216,1166,86
813,93,Instagram,2025-03-12,http://instagram.com/post/813,Check out Gritzo Peanut Butter! #ad,25681,1541,218
814,93,Instagram,2025-06-11,http://instagram.com/post/814,Check out Gritzo Oats! #ad,17457,1191,60
815,93,Instagram,2025-02-16,http://instagram.com/post/815,Check out MuscleBlaze Mass Gainer! #ad,27519,1149,68
816,93,Instagram,2025-03-13,http://instagram.com/post/816,Check out HKVitals Multivitamins! #ad,23352,1312,248
817,93,Instagram,2025-04-17,http://instagram.com/post/817,Check out Gritzo Chia Seeds! #ad,22195,1233,172
818,93,Instagram,2025-06-28,http://instagram.com/post/818,Check out MuscleBlaze BCAA! #ad,21844,448,79
819,93,Instagram,2025-07-04,http://instagram.com/post/819,Check out Gritzo Peanut Butter! #ad,17904,1059,134
820,94,Facebook,2025-05-29,http://facebook.com/posts/820,Check out MuscleBlaze BCAA! #ad,10833,346,17
821,94,Facebook,2025-03-01,http://facebook.com/posts/821,Check out MuscleBlaze Mass Gainer! #ad,17532,660,72
822,94,Facebook,2025-05-23,http://facebook.com/posts/822,Check out MuscleBlaze BCAA! #ad,10647,587,110
823,94,Facebook,2025-05-16,http://facebook.com/posts/823,Check out HKVitals Probiotics! #ad,17983,1182,120
824,94,Facebook,2025-07-06,http://facebook.com/posts/824,Check out HKVitals Multivitamins! #ad,15971,474,89
825,94,Facebook,2025-05-21,http://facebook.com/posts/825,Check out MuscleBlaze Mass Gainer! #ad,12085,547,73
826,94,Facebook,2025-05-07,http://facebook.com/posts/826,Check out HKVitals Omega 3! #ad,19039,1145,221
827,94,Facebook,2025-07-18,http://facebook.com/posts/827,Check out Gritzo Chia Seeds! #ad,12762,537,57
828,95,Twitter,2025-06-28,http://twitter.com/status/828,Check out MuscleBlaze Mass Gainer! #ad,63982,2747,327
829,95,Twitter,2025-05-23,http://twitter.com/status/829,Check out MuscleBlaze Mass Gainer! #ad,38575,901,130
830,95,Twitter,2025-03-13,http://twitter.com/status/830,Check out Gritzo Chia Seeds! #ad,41993,1502,290
831,95,Twitter,2025-05-09,http://twitter.com/status/831,Check out Gritzo Oats! #ad,56152,1862,173
832,95,Twitter,2025-04-17,http://twitter.com/status/832,Check out Gritzo Chia Seeds! #ad,59768,1422,269
833,95,Twitter,2025-05-02,http://twitter.com/status/833,Check out HKVitals Omega 3! #ad,41651,2027,156
834,95,Twitter,2025-06-23,http://twitter.com/status/834,Check out Gritzo Oats! #ad,50083,1501,240
835,95,Twitter,2025-07-18,http://twitter.com/status/835,Check out HKVitals Multivitamins! #ad,41971,2591,454
836,95,Twitter,2025-04-08,http://twitter.com/status/836,Check out MuscleBlaze Protein Powder! #ad,38684,925,178
837,95,Twitter,2025-05-05,http://twitter.com/status/837,Check out Gritzo Oats! #ad,58059,2733,153
838,95,Twitter,2025-05-03,http://twitter.com/status/838,Check out HKVitals Probiotics! #ad,44563,2892,526
839,95,Twitter,2025-05-21,http://twitter.com/status/839,Check out HKVitals Omega 3! #ad,40578,2362,299
840,96,Twitter,2025-03-13,http://twitter.com/status/840,Check out Gritzo Oats! #ad,107525,6447,784
841,96,Twitter,2025-05-14,http://twitter.com/status/841,Check out MuscleBlaze BCAA! #ad,133344,8403,1398
842,96,Twitter,2025-04-28,http://twitter.com/status/842,Check out MuscleBlaze BCAA! #ad,148398,5310,272
843,96,Twitter,2025-06-09,http://twitter.com/status/843,Check out MuscleBlaze Mass Gainer! #ad,153929,5583,792
844,96,Twitter,2025-03-21,http://twitter.com/status/844,Check out MuscleBlaze BCAA! #ad,125907,4214,816
845,96,Twitter,2025-04-06,http://twitter.com/status/845,Check out HKVitals Multivitamins! #ad,146686,4477,694
846,96,Twitter,2025-04-11,http://twitter.com/status/846,Check out HKVitals Omega 3! #ad,127385,3693,257
847,96,Twitter,2025-05-21,http://twitter.com/status/847,Check out Gritzo Oats! #ad,174467,9777,1668
848,96,Twitter,2025-05-17,http://twitter.com/status/848,Check out HKVitals Omega 3! #ad,120025,7201,1157
849,96,Twitter,2025-05-01,http://twitter.com/status/849,Check out MuscleBlaze Protein Powder! #ad,139882,3738,687
850,96,Twitter,2025-06-01,http://twitter.com/status/850,Check out Gritzo Chia Seeds! #ad,166221,9851,935
851,97,YouTube,2025-04-16,http://youtube.com/watch?v=851,Check out MuscleBlaze BCAA! #ad,7221,222,19
852,97,YouTube,2025-07-11,http://youtube.com/watch?v=852,Check out Gritzo Oats! #ad,8776,322,33
853,97,YouTube,2025-05-18,http://youtube.com/watch?v=853,Check out Gritzo Peanut Butter! #ad,8202,332,34
854,97,YouTube,2025-06-10,http://youtube.com/watch?v=854,Check out Gritzo Oats! #ad,9466,496,64
855,97,YouTube,2025-06-30,http://youtube.com/watch?v=855,Check out HKVitals Omega 3! #ad,8099,368,61
856,98,YouTube,2025-07-21,http://youtube.com/watch?v=856,Check out MuscleBlaze Mass Gainer! #ad,10405,449,86
857,98,YouTube,2025-07-17,http://youtube.com/watch?v=857,Check out MuscleBlaze BCAA! #ad,11539,425,61
858,98,YouTube,2025-05-20,http://youtube.com/watch?v=858,Check out HKVitals Multivitamins! #ad,7281,270,26
859,98,YouTube,2025-06-05,http://youtube.com/watch?v=859,Check out HKVitals Probiotics! #ad,8381,437,39
860,98,YouTube,2025-04-25,http://youtube.com/watch?v=860,Check out HKVitals Probiotics! #ad,10249,699,78
861,98,YouTube,2025-03-06,http://youtube.com/watch?v=861,Check out MuscleBlaze Protein Powder! #ad,11072,587,112
862,98,YouTube,2025-06-14,http://youtube.com/watch?v=862,Check out Gritzo Oats! #ad,8049,320,20
863,98,YouTube,2025-07-19,http://youtube.com/watch?v=863,Check out HKVitals Probiotics! #ad,7133,417,53
864,98,YouTube,2025-02-14,http://youtube.com/watch?v=864,Check out MuscleBlaze Mass Gainer! #ad,10431,252,47
865,98,YouTube,2025-04-15,http://youtube.com/watch?v=865,Check out HKVitals Multivitamins! #ad,8264,282,40
866,98,YouTube,2025-02-24,http://youtube.com/watch?v=866,Check out Gritzo Oats! #ad,6985,371,66
867,98,YouTube,2025-04-02,http://youtube.com/watch?v=867,Check out HKVitals Omega 3! #ad,12517,588,53
868,99,Twitter,2025-02-24,http://twitter.com/status/868,Check out Gritzo Chia Seeds! #ad,23418,1168,168
869,99,Twitter,2025-06-02,http://twitter.com/status/869,Check out Gritzo Peanut Butter! #ad,29455,1530,147
870,99,Twitter,2025-04-07,http://twitter.com/status/870,Check out HKVitals Probiotics! #ad,24291,594,57
871,99,Twitter,2025-04-19,http://twitter.com/status/871,Check out HKVitals Multivitamins! #ad,25623,512,88
872,99,Twitter,2025-07-13,http://twitter.com/status/872,Check out MuscleBlaze Mass Gainer! #ad,25330,1184,181
873,99,Twitter,2025-05-05,http://twitter.com/status/873,Check out HKVitals Omega 3! #ad,20492,850,79
874,99,Twitter,2025-03-15,http://twitter.com/status/874,Check out MuscleBlaze BCAA! #ad,26844,1089,146
875,99,Twitter,2025-04-16,http://twitter.com/status/875,Check out MuscleBlaze Protein Powder! #ad,32792,1715,298
876,99,Twitter,2025-03-13,http://twitter.com/status/876,Check out HKVitals Multivitamins! #ad,27691,885,145
877,99,Twitter,2025-07-25,http://twitter.com/status/877,Check out Gritzo Chia Seeds! #ad,32264,1104,178
878,99,Twitter,2025-07-05,http://twitter.com/status/878,Check out HKVitals Omega 3! #ad,23609,552,38
879,99,Twitter,2025-02-20,http://twitter.com/status/879,Check out Gritzo Peanut Butter! #ad,31098,1045,149
880,100,Instagram,2025-04-01,http://instagram.com/post/880,Check out MuscleBlaze Protein Powder! #ad,36759,1718,133
881,100,Instagram,2025-02-18,http://instagram.com/post/881,Check out HKVitals Omega 3! #ad,39038,1636,83
882,100,Instagram,2025-02-16,http://instagram.com/post/882,Check out MuscleBlaze Protein Powder! #ad,50176,1861,180
883,100,Instagram,2025-07-03,http://instagram.com/post/883,Check out HKVitals Omega 3! #ad,49273,2935,292
884,100,Instagram,2025-07-12,http://instagram.com/post/884,Check out MuscleBlaze Protein Powder! #ad,43314,1716,225
885,100,Instagram,2025-03-05,http://instagram.com/post/885,Check out MuscleBlaze Mass Gainer! #ad,59959,3682,251
886,100,Instagram,2025-06-27,http://instagram.com/post/886,Check out Gritzo Oats! #ad,46889,3223,280
887,100,Instagram,2025-02-05,http://instagram.com/post/887,Check out MuscleBlaze Mass Gainer! #ad,57483,1419,212
888,101,Instagram,2025-05-01,http://instagram.com/post/888,Check out HKVitals Probiotics! #ad,21581,1441,106
889,101,Instagram,2025-06-20,http://instagram.com/post/889,Check out MuscleBlaze BCAA! #ad,21340,982,86
890,101,Instagram,2025-06-02,http://instagram.com/post/890,Check out HKVitals Multivitamins! #ad,15488,350,52
891,101,Instagram,2025-02-20,http://instagram.com/post/891,Check out MuscleBlaze BCAA! #ad,16236,336,56
892,101,Instagram,2025-05-23,http://instagram.com/post/892,Check out MuscleBlaze Mass Gainer! #ad,19836,405,22
893,101,Instagram,2025-06-30,http://instagram.com/post/893,Check out Gritzo Peanut Butter! #ad,18814,522,86
894,101,Instagram,2025-03-18,http://instagram.com/post/894,Check out MuscleBlaze Mass Gainer! #ad,12759,649,123
895,101,Instagram,2025-06-26,http://instagram.com/post/895,Check out Gritzo Oats! #ad,12439,649,100
896,102,Facebook,2025-02-23,http://facebook.com/posts/896,Check out HKVitals Multivitamins! #ad,297652,14262,2092
897,102,Facebook,2025-04-07,http://facebook.com/posts/897,Check out HKVitals Probiotics! #ad,272816,14858,1541
898,102,Facebook,2025-02-24,http://facebook.com/posts/898,Check out HKVitals Multivitamins! #ad,331475,13880,1307
899,102,Facebook,2025-06-13,http://facebook.com/posts/899,Check out HKVitals Multivitamins! #ad,347809,16409,1617
900,102,Facebook,2025-04-30,http://facebook.com/posts/900,Check out HKVitals Probiotics! #ad,417591,19929,1202
901,102,Facebook,2025-02-28,http://facebook.com/posts/901,Check out HKVitals Omega 3! #ad,398517,18762,2216
902,103,Facebook,2025-06-21,http://facebook.com/posts/902,Check out MuscleBlaze Protein Powder! #ad,8090,309,44
903,103,Facebook,2025-04-01,http://facebook.com/posts/903,Check out Gritzo Oats! #ad,8264,387,41
904,103,Facebook,2025-05-11,http://facebook.com/posts/904,Check out Gritzo Peanut Butter! #ad,8751,242,22
905,103,Facebook,2025-04-19,http://facebook.com/posts/905,Check out Gritzo Peanut Butter! #ad,5783,266,15
906,103,Facebook,2025-07-10,http://facebook.com/posts/906,Check out MuscleBlaze Protein Powder! #ad,9239,278,34
907,103,Facebook,2025-02-17,http://facebook.com/posts/907,Check out MuscleBlaze BCAA! #ad,8189,322,39
908,103,Facebook,2025-05-30,http://facebook.com/posts/908,Check out Gritzo Chia Seeds! #ad,6442,246,34
909,103,Facebook,2025-02-12,http://facebook.com/posts/909,Check out MuscleBlaze Protein Powder! #ad,8253,548,95
910,103,Facebook,2025-04-30,http://facebook.com/posts/910,Check out Gritzo Oats! #ad,6918,395,72
911,103,Facebook,2025-07-08,http://facebook.com/posts/911,Check out HKVitals Probiotics! #ad,5547,282,36
912,103,Facebook,2025-06-21,http://facebook.com/posts/912,Check out MuscleBlaze Mass Gainer! #ad,5636,173,22
913,104,YouTube,2025-06-19,http://youtube.com/watch?v=913,Check out MuscleBlaze BCAA! #ad,33228,985,146
914,104,YouTube,2025-05-20,http://youtube.com/watch?v=914,Check out Gritzo Oats! #ad,36934,1769,286
915,104,YouTube,2025-06-27,http://youtube.com/watch?v=915,Check out Gritzo Chia Seeds! #ad,32642,1401,209
916,104,YouTube,2025-07-20,http://youtube.com/watch?v=916,Check out MuscleBlaze Protein Powder! #ad,41945,1992,250
917,104,YouTube,2025-06-06,http://youtube.com/watch?v=917,Check out MuscleBlaze BCAA! #ad,46355,1953,200
918,104,YouTube,2025-03-31,http://youtube.com/watch?v=918,Check out Gritzo Peanut Butter! #ad,43067,1749,253
919,105,YouTube,2025-05-27,http://youtube.com/watch?v=919,Check out MuscleBlaze BCAA! #ad,18097,701,92
920,105,YouTube,2025-06-23,http://youtube.com/watch?v=920,Check out HKVitals Omega 3! #ad,22494,953,104
921,105,YouTube,2025-06-19,http://youtube.com/watch?v=921,Check out MuscleBlaze Mass Gainer! #ad,18627,854,169
922,105,YouTube,2025-03-29,http://youtube.com/watch?v=922,Check out MuscleBlaze Mass Gainer! #ad,22734,698,67
923,105,YouTube,2025-06-28,http://youtube.com/watch?v=923,Check out Gritzo Peanut Butter! #ad,22044,1004,136
924,105,YouTube,2025-05-20,http://youtube.com/watch?v=924,Check out MuscleBlaze Protein Powder! #ad,12729,480,33
925,105,YouTube,2025-04-10,http://youtube.com/watch?v=925,Check out Gritzo Oats! #ad,14793,895,57
926,105,YouTube,2025-04-17,http://youtube.com/watch?v=926,Check out Gritzo Oats! #ad,20090,1128,190
927,105,YouTube,2025-03-04,http://youtube.com/watch?v=927,Check out HKVitals Probiotics! #ad,19758,1204,77
928,105,YouTube,2025-06-03,http://youtube.com/watch?v=928,Check out HKVitals Multivitamins! #ad,20054,978,60
929,106,Instagram,2025-07-27,http://instagram.com/post/929,Check out HKVitals Omega 3! #ad,55231,2303,436
930,106,Instagram,2025-02-22,http://instagram.com/post/930,Check out MuscleBlaze BCAA! #ad,49104,2460,127
931,106,Instagram,2025-06-29,http://instagram.com/post/931,Check out Gritzo Peanut Butter! #ad,32947,1522,148
932,106,Instagram,2025-05-19,http://instagram.com/post/932,Check out MuscleBlaze Mass Gainer! #ad,45045,1398,80
933,106,Instagram,2025-06-20,http://instagram.com/post/933,Check out HKVitals Omega 3! #ad,51804,2526,160
934,107,Instagram,2025-03-26,http://instagram.com/post/934,Check out HKVitals Multivitamins! #ad,142848,3446,467
935,107,Instagram,2025-02-08,http://instagram.com/post/935,Check out Gritzo Peanut Butter! #ad,157186,6275,722
936,107,Instagram,2025-06-14,http://instagram.com/post/936,Check out MuscleBlaze Protein Powder! #ad,181202,5418,592
937,107,Instagram,2025-05-20,http://instagram.com/post/937,Check out MuscleBlaze BCAA! #ad,196058,11132,967
938,107,Instagram,2025-02-12,http://instagram.com/post/938,Check out HKVitals Omega 3! #ad,163879,10849,688
939,107,Instagram,2025-06-09,http://instagram.com/post/939,Check out HKVitals Omega 3! #ad,168483,4974,505
940,107,Instagram,2025-06-05,http://instagram.com/post/940,Check out MuscleBlaze Mass Gainer! #ad,146925,5507,954
941,107,Instagram,2025-07-04,http://instagram.com/post/941,Check out HKVitals Probiotics! #ad,144347,3210,554
942,107,Instagram,2025-03-09,http://instagram.com/post/942,Check out Gritzo Peanut Butter! #ad,145466,8207,515
943,107,Instagram,2025-06-22,http://instagram.com/post/943,Check out MuscleBlaze Protein Powder! #ad,232675,15434,2782
944,107,Instagram,2025-07-07,http://instagram.com/post/944,Check out HKVitals Multivitamins! #ad,166063,9999,957
945,108,Instagram,2025-02-03,http://instagram.com/post/945,Check out HKVitals Multivitamins! #ad,118310,3619,477
946,108,Instagram,2025-06-24,http://instagram.com/post/946,Check out HKVitals Probiotics! #ad,102364,5783,411
947,108,Instagram,2025-06-14,http://instagram.com/post/947,Check out Gritzo Oats! #ad,95761,6253,806
948,108,Instagram,2025-03-20,http://instagram.com/post/948,Check out MuscleBlaze Protein Powder! #ad,90015,5352,763
949,108,Instagram,2025-02-08,http://instagram.com/post/949,Check out HKVitals Probiotics! #ad,131041,3057,455
950,108,Instagram,2025-06-07,http://instagram.com/post/950,Check out Gritzo Peanut Butter! #ad,126022,2640,475
951,108,Instagram,2025-06-04,http://instagram.com/post/951,Check out HKVitals Multivitamins! #ad,133189,6050,946
952,108,Instagram,2025-07-24,http://instagram.com/post/952,Check out HKVitals Omega 3! #ad,126176,5877,458
953,108,Instagram,2025-05-06,http://instagram.com/post/953,Check out HKVitals Probiotics! #ad,129873,2736,238
954,108,Instagram,2025-05-12,http://instagram.com/post/954,Check out HKVitals Omega 3! #ad,102793,5881,310
955,108,Instagram,2025-06-11,http://instagram.com/post/955,Check out HKVitals Omega 3! #ad,111188,3536,695
956,108,Instagram,2025-05-06,http://instagram.com/post/956,Check out HKVitals Multivitamins! #ad,111223,7110,1305
957,109,Twitter,2025-05-17,http://twitter.com/status/957,Check out HKVitals Multivitamins! #ad,6741,437,64
958,109,Twitter,2025-02-15,http://twitter.com/status/958,Check out Gritzo Peanut Butter! #ad,8627,464,83
959,109,Twitter,2025-06-11,http://twitter.com/status/959,Check out MuscleBlaze Mass Gainer! #ad,7194,198,38
960,109,Twitter,2025-07-25,http://twitter.com/status/960,Check out Gritzo Peanut Butter! #ad,8262,219,32
961,109,Twitter,2025-05-22,http://twitter.com/status/961,Check out Gritzo Chia Seeds! #ad,10056,634,61
962,110,Facebook,2025-04-23,http://facebook.com/posts/962,Check out MuscleBlaze BCAA! #ad,15275,1005,98
963,110,Facebook,2025-05-17,http://facebook.com/posts/963,Check out Gritzo Chia Seeds! #ad,9348,335,60
964,110,Facebook,2025-06-19,http://facebook.com/posts/964,Check out MuscleBlaze Mass Gainer! #ad,14890,606,67
965,110,Facebook,2025-04-25,http://facebook.com/posts/965,Check out Gritzo Chia Seeds! #ad,15276,514,85
966,110,Facebook,2025-02-19,http://facebook.com/posts/966,Check out MuscleBlaze Protein Powder! #ad,8678,601,85
967,110,Facebook,2025-05-27,http://facebook.com/posts/967,Check out Gritzo Chia Seeds! #ad,10167,321,49
968,110,Facebook,2025-04-09,http://facebook.com/posts/968,Check out MuscleBlaze BCAA! #ad,14160,378,66
969,111,Facebook,2025-06-16,http://facebook.com/posts/969,Check out Gritzo Peanut Butter! #ad,4667,183,22
970,111,Facebook,2025-03-02,http://facebook.com/posts/970,Check out MuscleBlaze Protein Powder! #ad,4142,241,12
971,111,Facebook,2025-03-23,http://facebook.com/posts/971,Check out HKVitals Multivitamins! #ad,6596,457,74
972,111,Facebook,2025-02-11,http://facebook.com/posts/972,Check out MuscleBlaze Mass Gainer! #ad,7027,312,30
973,111,Facebook,2025-04-28,http://facebook.com/posts/973,Check out MuscleBlaze Mass Gainer! #ad,5430,119,19
974,111,Facebook,2025-04-13,http://facebook.com/posts/974,Check out Gritzo Peanut Butter! #ad,5393,361,49
975,111,Facebook,2025-05-13,http://facebook.com/posts/975,Check out Gritzo Chia Seeds! #ad,7057,418,53
976,111,Facebook,2025-04-27,http://facebook.com/posts/976,Check out HKVitals Multivitamins! #ad,7064,228,29
977,111,Facebook,2025-06-21,http://facebook.com/posts/977,Check out MuscleBlaze BCAA! #ad,5369,312,60
978,111,Facebook,2025-03-07,http://facebook.com/posts/978,Check out HKVitals Omega 3! #ad,5406,190,33
979,111,Facebook,2025-04-29,http://facebook.com/posts/979,Check out MuscleBlaze Mass Gainer! #ad,5048,332,50
980,111,Facebook,2025-07-24,http://facebook.com/posts/980,Check out MuscleBlaze Mass Gainer! #ad,6898,293,46
981,112,YouTube,2025-03-05,http://youtube.com/watch?v=981,Check out Gritzo Chia Seeds! #ad,4472,177,17
982,112,YouTube,2025-02-03,http://youtube.com/watch?v=982,Check out MuscleBlaze Mass Gainer! #ad,4586,255,20
983,112,YouTube,2025-04-27,http://youtube.com/watch?v=983,Check out MuscleBlaze Mass Gainer! #ad,3891,204,31
984,112,YouTube,2025-03-02,http://youtube.com/watch?v=984,Check out Gritzo Chia Seeds! #ad,3368,86,10
985,112,YouTube,2025-04-10,http://youtube.com/watch?v=985,Check out MuscleBlaze BCAA! #ad,4892,275,53
986,112,YouTube,2025-05-28,http://youtube.com/watch?v=986,Check out MuscleBlaze Mass Gainer! #ad,4482,99,7
987,113,Facebook,2025-05-19,http://facebook.com/posts/987,Check out Gritzo Oats! #ad,5572,151,24
988,113,Facebook,2025-02-08,http://facebook.com/posts/988,Check out HKVitals Omega 3! #ad,6191,361,42
989,113,Facebook,2025-05-31,http://facebook.com/posts/989,Check out MuscleBlaze Protein Powder! #ad,8661,589,29
990,113,Facebook,2025-06-27,http://facebook.com/posts/990,Check out HKVitals Multivitamins! #ad,6816,427,56
991,113,Facebook,2025-01-30,http://facebook.com/posts/991,Check out Gritzo Peanut Butter! #ad,5890,291,35
992,113,Facebook,2025-04-19,http://facebook.com/posts/992,Check out HKVitals Multivitamins! #ad,7414,150,27
993,113,Facebook,2025-03-24,http://facebook.com/posts/993,Check out Gritzo Chia Seeds! #ad,7231,442,25
994,113,Facebook,2025-02-27,http://facebook.com/posts/994,Check out MuscleBlaze BCAA! #ad,6356,173,9
995,113,Facebook,2025-05-21,http://facebook.com/posts/995,Check out Gritzo Peanut Butter! #ad,6281,153,10
996,113,Facebook,2025-03-05,http://facebook.com/posts/996,Check out MuscleBlaze BCAA! #ad,6085,322,49
